Code,Lib_court,Libelle,Section,Special,TypeChapitre,Nomenclature,Origine,DEquip,DOES,DOIS,DR,REquip,ROES,ROIS,RR,RegrTotalise,Supprime,SupprimeDepuis
1518,Autres provisions pour risques,Autres provisions pour risques,,,,M57-M57,Nature_Compte,,,,,,,,,,,
15181,Autres provisions pour risques,Autres provisions pour risques,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
15182,Autres provisions pour risques,Autres provisions pour risques,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
152,Prov. risques et charges sur emprunts,Provisions pour risques et charges sur emprunts,,,,M57-M57,Nature_Compte,,,,,,,,,,,
1521,Prov. risques et charges sur emprunts,Provisions pour risques et charges sur emprunts,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
1522,Prov. risques et charges sur emprunts,Provisions pour risques et charges sur emprunts,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
154,Provisions pour compte épargne temps,Provisions pour compte épargne temps,,,,M57-M57,Nature_Compte,,,,,,,,,,,
1541,Provisions pour compte épargne temps,Provisions pour compte épargne temps,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
1542,Provisions pour compte épargne temps,Provisions pour compte épargne temps,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
157,Provisions pour charges à répartir,Provisions pour charges à répartir sur plusieurs exercices,,,,M57-M57,Nature_Compte,,,,,,,,,,,
1572,Prov.gros entretien ou grandes révisions,Provisions pour gros entretien ou grandes révisions,,,,M57-M57,Nature_Compte,,,,,,,,,,,
15721,Prov.gros entretien ou grandes révisions,Provisions pour gros entretien ou grandes révisions,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
15722,Prov.gros entretien ou grandes révisions,Provisions pour gros entretien ou grandes révisions,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
158,Autres provisions pour charges,Autres provisions pour charges,,,,M57-M57,Nature_Compte,,,,,,,,,,,
1581,Autres provisions pour charges,Autres provisions pour charges,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
1582,Autres provisions pour charges,Autres provisions pour charges,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
16,Emprunts et dettes assimilées,Emprunts et dettes assimilées,,,,M57-M57,Nature_Compte,,,,,,,,,1,,
163,Emprunts obligataires,Emprunts obligataires,,,,M57-M57,Nature_Compte,,,,,,,,,,,
1631,Emprunts obligataires,Emprunts obligataires,,,,M57-M57,Nature_Compte,,,,,,,,,,,
16311,Emprunt obligataire remboursable in fine,Emprunts obligataires remboursables in fine,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
16318,Autres emprunts obligataires,Autres emprunts obligataires,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
1632,Anticipation du remboursement en capital,Opérations sur capital non échu des emprunts obligataires remboursables in fine - Anticipation du remboursement en capital,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
164,Emprunts auprès des éts financiers,Emprunts auprès des établissements financiers,,,,M57-M57,Nature_Compte,,,,,,,,,,,
1641,Emprunts en euros,Emprunts en euros,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
1643,Emprunts en devises,Emprunts en devises,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
1644,Emprunts assortis d'une option de tirage,Emprunts assortis d'une option de tirage sur ligne trésorerie,,,,M57-M57,Nature_Compte,,,,,,,,,,,
16441,Opérations afférentes à l'emprunt,Opérations afférentes à l'emprunt,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
16449,Opérations de tirage ligne trésorerie,Opérations afférentes à l'option de tirage sur ligne de trésorerie,,,,M57-M57,Nature_Compte,0,,041,16,0,,041,16,,,
1645,Remb temp / empr auprès éts financiers,Remboursements temporaires sur emprunts auprès des établissements financiers,,,,M57-M57,Nature_Compte,,,,,,,,,,,
16451,Remb. temporaires emprunts en euros,Remboursements temporaires sur emprunts en euros,,,,M57-M57,Nature_Compte,0,,041,16,1,,041,16,,,
16452,Remb. temporaires emprunts en devises,Remboursements temporaires sur emprunts en devises,,,,M57-M57,Nature_Compte,0,,041,16,1,,041,16,,,
165,Dépôts et cautionnements reçus,Dépôts et cautionnements reçus,,,,M57-M57,Nature_Compte,0,040,041,16,0,040,041,16,,,
166,Refinancement de dette,Refinancement de dette,,,,M57-M57,Nature_Compte,0,040,041,16,0,040,041,16,,,
167,Emprunts dettes conditions particulières,Emprunts et dettes assorties de conditions particulières,,,,M57-M57,Nature_Compte,,,,,,,,,,,
1671,Avances consolidées du Trésor,Avances consolidées du Trésor,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
1672,Emprunts sur comptes spéciaux du Trésor,Emprunts sur comptes spéciaux du Trésor,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
1675,Dettes pour M.E.T.P. et P.P.P.,Dettes afférentes aux M.E.T.P. et P.P.P.,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
1676,Dettes envers locataires - acquéreurs,Dettes envers locataires - acquéreurs,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
1678,Autres emprunts et dettes,Autres emprunts et dettes,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
168,Autres emprunts et dettes assimilées,Autres emprunts et dettes assimilées,,,,M57-M57,Nature_Compte,,,,,,,,,,,
1681,Autres emprunts,Autres emprunts,,,,M57-M57,Nature_Compte,,,,,,,,,,,
16811,Emprunts - Organismes d'assurances,Organismes d'assurances,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
16812,Emprunts - Entreprises non financières,Entreprises non financières,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
16813,Emprunts - Particuliers,Particuliers,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
16814,Emprunts - Etrangers,Etrangers,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
16818,Emprunts - Autres prêteurs,Autres prêteurs,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
1682,Bons à moyen terme négociables,Bons à moyen terme négociables,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
1687,Autres dettes,Autres dettes,,,,M57-M57,Nature_Compte,,,,,,,,,,,
16871,"Dettes - Etat, établissements nationaux",Etat et établissements nationaux,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
16872,Dettes - Régions,Régions,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
16873,Dettes - Départements,Départements,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
16874,Dettes - Communes,Communes,,,,M57-M57,Nature_Compte,,,,,,,,,,,
168741,Dettes - Communes membres du GFP,Communes membres du GFP,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
168748,Dettes - Autres communes,Autres communes,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
16875,Group. coll et coll. statut particulier,Groupements de collectivités et collectivités à statut particulier,,,,M57-M57,Nature_Compte,,,,,,,,,,,
168751,Dettes - GFP de rattachement,GFP de rattachement,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
168758,Dettes - Autres groupements,Autres groupements,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
16876,Dettes - Autres établ. publics locaux,Autres établissements publics locaux,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
16877,Budget communautaire et Fonds européens,Budget communautaire et Fonds européens,,,,M57-M57,Nature_Compte,,,,,,,,,,,
168771,Fonds social européen,Fonds social européen,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
168772,FEDER,FEDER,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
168778,Autres fonds européens,Autres fonds européens,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
16878,"Dettes - Autres organismes, particuliers",Autres organismes et particuliers,,,,M57-M57,Nature_Compte,0,040,041,16,1,040,041,16,,,
1688,Intérêts courus,Intérêts courus,,,,M57-M57,Nature_Compte,,,,,,,,,,,
16883,Intérêts courus - emprunts obligataire,Intérêts courus sur emprunts obligataires,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
16884,Int courus / empr auprès éts financiers,Intérêts courus sur emprunts auprès des établissements financiers,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
16888,"Intérêts courus - autres emprunts, dette",Intérêts courus sur autres emprunts et dettes assimilées,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
169,Primes de remboursement des obligations,Primes de remboursement des obligations,,,,M57-M57,Nature_Compte,0,040,041,,0,040,041,,,,
18,"Cptes liaison : affectation (BA, régies",Comptes de liaison : affectation (budgets annexes - régies non personnalisées),,,,M57-M57,Nature_Compte,,,,,,,,,,,
181,"Cpte de liaison : affectation (BA,régie)",Comptes de liaison : affectation à ... (budgets annexes - régies non personnalisées),,,,M57-M57,Nature_Compte,0,,,18,0,,,18,,,
19,Neutral. et régul. d'opérations,Neutralisations et régularisations d'opérations,,,,M57-M57,Nature_Compte,,,,,,,,,1,,
192,Plus ou moins-values sur cession immo.,Plus ou moins-values sur cessions d'immobilisations,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
193,Autres neutral. et régul. d'opérations,Autres neutralisations et régularisations d'opérations,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
194,Prov/emprunts-Stock à date 1°application,Provisions pour risques et charges sur emprunts - Stock à la date de première application,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
197,Neutralisation provision et dépréciation,Neutralisation des provisions et dépréciations,,,,M57-M57,Nature_Compte,0,040,,,0,040,,,,,
198,Neutralisation des amortissements,Neutralisation des amortissements,,,,M57-M57,Nature_Compte,0,040,,,0,,,,,,
20,Immobilisations incorporelles,Immobilisations incorporelles,,,,M57-M57,Nature_Compte,,,,,,,,,1,,
202,Frais réalisation documents urbanisme,"Frais d'études, d'élaboration, de modifications et de révisions des documents d'urbanisme",,,,M57-M57,Nature_Compte,1,040,041,20,1,040,041,20,,,
203,"Frais d'études, recherche, développement","Frais d'études, de recherche et de développement et frais d'insertion",,,,M57-M57,Nature_Compte,,,,,,,,,,,
2031,Frais d'études,Frais d'études,,,,M57-M57,Nature_Compte,1,040,041,20,1,040,041,20,,,
2032,Frais de recherche et de développement,Frais de recherche et de développement,,,,M57-M57,Nature_Compte,1,040,041,20,1,040,041,20,,,
2033,Frais d'insertion,Frais d'insertion,,,,M57-M57,Nature_Compte,1,040,041,20,1,040,041,20,,,
204,Subventions d'équipement versées,Subventions d'équipement versées,,,,M57-M57,Nature_Compte,,,,,,,,,1,,
2041,Subv. équip. organismes publics,Subventions d'équipement aux organismes publics,,,,M57-M57,Nature_Compte,,,,,,,,,,,
20411,Subv. versées Etat,Etat,,,,M57-M57,Nature_Compte,,,,,,,,,,,
204111,"Subv. Etat : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
204112,"Subv. Etat : Bâtiments, installations",Bâtiments et installations,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
204113,Subv. Etat : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
204114,Voirie,Voirie,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
204115,Monuments historiques,Monuments historiques,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
20412,Subv. versées Régions,Régions,,,,M57-M57,Nature_Compte,,,,,,,,,,,
204121,"Subv.Régions : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
204122,"Subv. Régions : Bâtiments, installations",Bâtiments et installations,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
204123,Subv.Régions : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
20413,Subv. versées Départements,Départements,,,,M57-M57,Nature_Compte,,,,,,,,,,,
204131,"Subv. Dpt : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
204132,"Subv. Dpt : Bâtiments, installations",Bâtiments et installations,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
204133,Subv. Dpt : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
20414,Subv. versées Communes,Communes,,,,M57-M57,Nature_Compte,,,,,,,,,,,
204141,Subv. versées Communes membres du GFP,Communes membres du GFP,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2041411,"Subv. Cne GFP : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2041412,"Subv. Cne GFP : Bâtiments, installations",Bâtiments et installations,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2041413,Subv. Cne GFP : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
204148,Subv. versées Autres communes,Autres communes,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2041481,"Subv.Autres cnes:Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2041482,"Subv.Autres cnes:Bâtiments,installations",Bâtiments et installations,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2041483,Subv.Autres cnes:Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
20415,Group. coll et coll. statut particulier,"Groupements de collectivités, EPL et collectivités à statut particulier",,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
204151,Subv. versées GFP de rattachement,GFP de rattachement,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2041511,"Subv. Grpt : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2041512,"Subv. Grpt : Bâtiments, installations",Bâtiments et installations,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2041513,Subv. Grpt : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
204153,Subv. versées EPL et services rat.,EPL et services rattachés,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2041531,Subv. versées Caisse des écoles,Caisse des écoles,,,,M57-M57,Nature_Compte,,,,,,,,,,,
20415311,"CDE : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
20415312,"CDE : Bâtiments, installations",Bâtiments et installations,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
20415313,CDE : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2041532,Subv. versées CCAS,CCAS,,,,M57-M57,Nature_Compte,,,,,,,,,,,
20415321,"CCAS : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
20415322,"CCAS : Bâtiments, installations",Bâtiments et installations,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
20415323,CCAS : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2041533,Subv. versées établ. administratif,A caractère administratif,,,,M57-M57,Nature_Compte,,,,,,,,,,,
20415331,"ADM : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
20415332,"ADM : Bâtiments, installations",Bâtiments et installations,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
20415333,ADM : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2041534,Subv. versées établ. indus. et commerc.,A caractère industriel et commercial,,,,M57-M57,Nature_Compte,,,,,,,,,,,
20415341,"IC : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
20415342,"IC : Bâtiments, installations",Bâtiments et installations,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
20415343,IC : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
204158,"Autres group., coll. statut particulier",Autres groupements et collectivités à statut particulier,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2041581,"Autres grpts-Biens mob., mat. et études","Biens mobiliers, matériel et études",,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2041582,Autres grpts - Bâtiments et installat°,Bâtiments et installations,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2041583,Autres grpts-Proj infrastruct Int nation,Projets d'infrastructures d'intérêt national,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
20417,Subv. versées Organismes de transport,Organismes de transport,,,,M57-M57,Nature_Compte,,,,,,,,,,,
204171,Subv. versées SNCF,SNCF,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2041711,"Subv. SNCF : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2041712,"Subv. SNCF : Bâtiments, installations",Bâtiments et installations,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2041713,Subv. SNCF : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
204172,Subv. versées SNCF Réseau,SNCF Réseau,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2041721,"SNCF Réseau : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2041722,"SNCF Réseau : Bâtiments, installations",Bâtiments et installations,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2041723,SNCF Réseau : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
204178,Autres subv. versées organismes publics,Autres,,,,M57-M57,Nature_Compte,,,,,,,,,,,
2041781,"Subv. Autres : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2041782,"Subv. Autres : Bâtiments, installations",Bâtiments et installations,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2041783,Subv. Autres : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
20418,Subv. versées organismes publics divers,Organismes publics divers,,,,M57-M57,Nature_Compte,,,,,,,,,,,
204181,"Autres org pub - Biens mob, mat, études","Biens mobiliers, matériel et études",,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
204182,Autres org pub - Bât. et  installations,Bâtiments et installations,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
204183,Autres org pub-Proj infrastruct int nat.,Projets d'infrastructures d'intérêt national,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
2042,Subv. équip. personnes droit privé,Subvention d'équipement aux personnes de droit privé,,,,M57-M57,Nature_Compte,,,,,,,,,,,
20421,"Privé : Bien mobilier, matériel","Biens mobiliers, matériel et études",,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
20422,"Privé : Bâtiments, installations",Bâtiments et installations,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
20423,Privé : Projet infrastructure,Projets d'infrastructures d'intérêt national,,,,M57-M57,Nature_Compte,1,,041,204,1,,041,204,,,
