Code,DEquip,DOES,DOIS,DR,Lib_court,Libelle,Origine,REquip,ROES,ROIS,RR,RegrTotalise,Section,Special,Supprime,SupprimeDepuis,TypeChapitre,Nomenclature
15151,0,,,,Provisions pour pertes de change,Provision pour pertes de change,Nature_Compte,0,,,,,,,,,,M57-M57
15152,0,040,,,Provisions pour pertes de change,Provision pour pertes de change,Nature_Compte,0,040,,,,,,,,,M57-M57
1517,,,,,Provisions pour garanties d'emprunt,Provision pour garanties d'emprunt,Nature_Compte,,,,,,,,,,,M57-M57
15171,0,,,,Provisions pour garanties d'emprunt,Provision pour garanties d'emprunt,Nature_Compte,0,,,,,,,,,,M57-M57
15172,0,040,,,Provisions pour garanties d'emprunt,Provision pour garanties d'emprunt,Nature_Compte,0,040,,,,,,,,,M57-M57
1518,,,,,Autres provisions pour risques,Autres provisions pour risques,Nature_Compte,,,,,,,,,,,M57-M57
15181,0,,,,Autres provisions pour risques,Autres provisions pour risques,Nature_Compte,0,,,,,,,,,,M57-M57
15182,0,040,,,Autres provisions pour risques,Autres provisions pour risques,Nature_Compte,0,040,,,,,,,,,M57-M57
152,,,,,Prov. risques et charges sur emprunts,Provisions pour risques et charges sur emprunts,Nature_Compte,,,,,,,,,,,M57-M57
1521,0,,,,Prov. risques et charges sur emprunts,Provisions pour risques et charges sur emprunts,Nature_Compte,0,,,,,,,,,,M57-M57
1522,0,040,,,Prov. risques et charges sur emprunts,Provisions pour risques et charges sur emprunts,Nature_Compte,0,040,,,,,,,,,M57-M57
154,,,,,Provisions pour compte épargne temps,Provisions pour compte épargne temps,Nature_Compte,,,,,,,,,,,M57-M57
1541,0,,,,Provisions pour compte épargne temps,Provisions pour compte épargne temps,Nature_Compte,0,,,,,,,,,,M57-M57
1542,0,040,,,Provisions pour compte épargne temps,Provisions pour compte épargne temps,Nature_Compte,0,040,,,,,,,,,M57-M57
157,,,,,Provisions pour charges à répartir,Provisions pour charges à répartir sur plusieurs exercices,Nature_Compte,,,,,,,,,,,M57-M57
1572,,,,,Prov.gros entretien ou grandes révisions,Provisions pour gros entretien ou grandes révisions,Nature_Compte,,,,,,,,,,,M57-M57
15721,0,,,,Prov.gros entretien ou grandes révisions,Provisions pour gros entretien ou grandes révisions,Nature_Compte,0,,,,,,,,,,M57-M57
15722,0,040,,,Prov.gros entretien ou grandes révisions,Provisions pour gros entretien ou grandes révisions,Nature_Compte,0,040,,,,,,,,,M57-M57
158,,,,,Autres provisions pour charges,Autres provisions pour charges,Nature_Compte,,,,,,,,,,,M57-M57
1581,0,,,,Autres provisions pour charges,Autres provisions pour charges,Nature_Compte,0,,,,,,,,,,M57-M57
1582,0,040,,,Autres provisions pour charges,Autres provisions pour charges,Nature_Compte,0,040,,,,,,,,,M57-M57
16,,,,,Emprunts et dettes assimilées,Emprunts et dettes assimilées,Nature_Compte,,,,,1,,,,,,M57-M57
163,,,,,Emprunts obligataires,Emprunts obligataires,Nature_Compte,,,,,,,,,,,M57-M57
1631,,,,,Emprunts obligataires,Emprunts obligataires,Nature_Compte,,,,,,,,,,,M57-M57
16311,0,040,041,16,Emprunt obligataire remboursable in fine,Emprunts obligataires remboursables in fine,Nature_Compte,1,040,041,16,,,,,,,M57-M57
16318,0,040,041,16,Autres emprunts obligataires,Autres emprunts obligataires,Nature_Compte,1,040,041,16,,,,,,,M57-M57
1632,0,,,,Anticipation du remboursement en capital,Opérations sur capital non échu des emprunts obligataires remboursables in fine - Anticipation du remboursement en capital,Nature_Compte,0,,,,,,,,,,M57-M57
164,,,,,Emprunts auprès des éts financiers,Emprunts auprès des établissements financiers,Nature_Compte,,,,,,,,,,,M57-M57
1641,0,040,041,16,Emprunts en euros,Emprunts en euros,Nature_Compte,1,040,041,16,,,,,,,M57-M57
1643,0,040,041,16,Emprunts en devises,Emprunts en devises,Nature_Compte,1,040,041,16,,,,,,,M57-M57
1644,,,,,Emprunts assortis d'une option de tirage,Emprunts assortis d'une option de tirage sur ligne trésorerie,Nature_Compte,,,,,,,,,,,M57-M57
16441,0,040,041,16,Opérations afférentes à l'emprunt,Opérations afférentes à l'emprunt,Nature_Compte,1,040,041,16,,,,,,,M57-M57
16449,0,,041,16,Opérations de tirage ligne trésorerie,Opérations afférentes à l'option de tirage sur ligne de trésorerie,Nature_Compte,0,,041,16,,,,,,,M57-M57
1645,,,,,Remb temp / empr auprès éts financiers,Remboursements temporaires sur emprunts auprès des établissements financiers,Nature_Compte,,,,,,,,,,,M57-M57
16451,0,,041,16,Remb. temporaires emprunts en euros,Remboursements temporaires sur emprunts en euros,Nature_Compte,1,,041,16,,,,,,,M57-M57
16452,0,,041,16,Remb. temporaires emprunts en devises,Remboursements temporaires sur emprunts en devises,Nature_Compte,1,,041,16,,,,,,,M57-M57
165,0,040,041,16,Dépôts et cautionnements reçus,Dépôts et cautionnements reçus,Nature_Compte,0,040,041,16,,,,,,,M57-M57
166,0,040,041,16,Refinancement de dette,Refinancement de dette,Nature_Compte,0,040,041,16,,,,,,,M57-M57
167,,,,,Emprunts dettes conditions particulières,Emprunts et dettes assorties de conditions particulières,Nature_Compte,,,,,,,,,,,M57-M57
1671,0,040,041,16,Avances consolidées du Trésor,Avances consolidées du Trésor,Nature_Compte,1,040,041,16,,,,,,,M57-M57
1672,0,040,041,16,Emprunts sur comptes spéciaux du Trésor,Emprunts sur comptes spéciaux du Trésor,Nature_Compte,1,040,041,16,,,,,,,M57-M57
1675,0,040,041,16,Dettes pour M.E.T.P. et P.P.P.,Dettes afférentes aux M.E.T.P. et P.P.P.,Nature_Compte,1,040,041,16,,,,,,,M57-M57
1676,0,040,041,16,Dettes envers locataires - acquéreurs,Dettes envers locataires - acquéreurs,Nature_Compte,1,040,041,16,,,,,,,M57-M57
1678,0,040,041,16,Autres emprunts et dettes,Autres emprunts et dettes,Nature_Compte,1,040,041,16,,,,,,,M57-M57
168,,,,,Autres emprunts et dettes assimilées,Autres emprunts et dettes assimilées,Nature_Compte,,,,,,,,,,,M57-M57
1681,,,,,Autres emprunts,Autres emprunts,Nature_Compte,,,,,,,,,,,M57-M57
16811,0,040,041,16,Emprunts - Organismes d'assurances,Organismes d'assurances,Nature_Compte,1,040,041,16,,,,,,,M57-M57
16812,0,040,041,16,Emprunts - Entreprises non financières,Entreprises non financières,Nature_Compte,1,040,041,16,,,,,,,M57-M57
16813,0,040,041,16,Emprunts - Particuliers,Particuliers,Nature_Compte,1,040,041,16,,,,,,,M57-M57
16814,0,040,041,16,Emprunts - Etrangers,Etrangers,Nature_Compte,1,040,041,16,,,,,,,M57-M57
16818,0,040,041,16,Emprunts - Autres prêteurs,Autres prêteurs,Nature_Compte,1,040,041,16,,,,,,,M57-M57
1682,0,040,041,16,Bons à moyen terme négociables,Bons à moyen terme négociables,Nature_Compte,1,040,041,16,,,,,,,M57-M57
1687,,,,,Autres dettes,Autres dettes,Nature_Compte,,,,,,,,,,,M57-M57
16871,0,040,041,16,"Dettes - Etat, établissements nationaux",Etat et établissements nationaux,Nature_Compte,1,040,041,16,,,,,,,M57-M57
16872,0,040,041,16,Dettes - Régions,Régions,Nature_Compte,1,040,041,16,,,,,,,M57-M57
16873,0,040,041,16,Dettes - Départements,Départements,Nature_Compte,1,040,041,16,,,,,,,M57-M57
16874,,,,,Dettes - Communes,Communes,Nature_Compte,,,,,,,,,,,M57-M57
168741,0,040,041,16,Dettes - Communes membres du GFP,Communes membres du GFP,Nature_Compte,1,040,041,16,,,,,,,M57-M57
168748,0,040,041,16,Dettes - Autres communes,Autres communes,Nature_Compte,1,040,041,16,,,,,,,M57-M57
16875,,,,,Group. coll et coll. statut particulier,Groupements de collectivités et collectivités à statut particulier,Nature_Compte,,,,,,,,,,,M57-M57
168751,0,040,041,16,Dettes - GFP de rattachement,GFP de rattachement,Nature_Compte,1,040,041,16,,,,,,,M57-M57
168758,0,040,041,16,Dettes - Autres groupements,Autres groupements,Nature_Compte,1,040,041,16,,,,,,,M57-M57
16876,0,040,041,16,Dettes - Autres établ. publics locaux,Autres établissements publics locaux,Nature_Compte,1,040,041,16,,,,,,,M57-M57
16877,,,,,Budget communautaire et Fonds européens,Budget communautaire et Fonds européens,Nature_Compte,,,,,,,,,,,M57-M57
168771,0,040,041,16,Fonds social européen,Fonds social européen,Nature_Compte,1,040,041,16,,,,,,,M57-M57
168772,0,040,041,16,FEDER,FEDER,Nature_Compte,1,040,041,16,,,,,,,M57-M57
168778,0,040,041,16,Autres fonds européens,Autres fonds européens,Nature_Compte,1,040,041,16,,,,,,,M57-M57
16878,0,040,041,16,"Dettes - Autres organismes, particuliers",Autres organismes et particuliers,Nature_Compte,1,040,041,16,,,,,,,M57-M57
1688,,,,,Intérêts courus,Intérêts courus,Nature_Compte,,,,,,,,,,,M57-M57
16883,0,,,,Intérêts courus - emprunts obligataire,Intérêts courus sur emprunts obligataires,Nature_Compte,0,,,,,,,,,,M57-M57
16884,0,,,,Int courus / empr auprès éts financiers,Intérêts courus sur emprunts auprès des établissements financiers,Nature_Compte,0,,,,,,,,,,M57-M57
16888,0,,,,"Intérêts courus - autres emprunts, dette",Intérêts courus sur autres emprunts et dettes assimilées,Nature_Compte,0,,,,,,,,,,M57-M57
169,0,040,041,,Primes de remboursement des obligations,Primes de remboursement des obligations,Nature_Compte,0,040,041,,,,,,,,M57-M57
18,,,,,"Cptes liaison : affectation (BA, régies",Comptes de liaison : affectation (budgets annexes - régies non personnalisées),Nature_Compte,,,,,,,,,,,M57-M57
181,0,,,18,"Cpte de liaison : affectation (BA,régie)",Comptes de liaison : affectation à ... (budgets annexes - régies non personnalisées),Nature_Compte,0,,,18,,,,,,,M57-M57
19,,,,,Neutral. et régul. d'opérations,Neutralisations et régularisations d'opérations,Nature_Compte,,,,,1,,,,,,M57-M57
192,0,040,,,Plus ou moins-values sur cession immo.,Plus ou moins-values sur cessions d'immobilisations,Nature_Compte,0,040,,,,,,,,,M57-M57
193,0,,,,Autres neutral. et régul. d'opérations,Autres neutralisations et régularisations d'opérations,Nature_Compte,0,,,,,,,,,,M57-M57
194,0,,,,Prov/emprunts-Stock à date 1°application,Provisions pour risques et charges sur emprunts - Stock à la date de première application,Nature_Compte,0,,,,,,,,,,M57-M57
197,0,040,,,Neutralisation provision et dépréciation,Neutralisation des provisions et dépréciations,Nature_Compte,0,040,,,,,,,,,M57-M57
198,0,040,,,Neutralisation des amortissements,Neutralisation des amortissements,Nature_Compte,0,,,,,,,,,,M57-M57
20,,,,,Immobilisations incorporelles,Immobilisations incorporelles,Nature_Compte,,,,,1,,,,,,M57-M57
202,1,040,041,20,Frais réalisation documents urbanisme,"Frais d'études, d'élaboration, de modifications et de révisions des documents d'urbanisme",Nature_Compte,1,040,041,20,,,,,,,M57-M57
203,,,,,"Frais d'études, recherche, développement","Frais d'études, de recherche et de développement et frais d'insertion",Nature_Compte,,,,,,,,,,,M57-M57
2031,1,040,041,20,Frais d'études,Frais d'études,Nature_Compte,1,040,041,20,,,,,,,M57-M57
2032,1,040,041,20,Frais de recherche et de développement,Frais de recherche et de développement,Nature_Compte,1,040,041,20,,,,,,,M57-M57
2033,1,040,041,20,Frais d'insertion,Frais d'insertion,Nature_Compte,1,040,041,20,,,,,,,M57-M57
204,,,,,Subventions d'équipement versées,Subventions d'équipement versées,Nature_Compte,,,,,1,,,,,,M57-M57
2041,,,,,Subv. équip. organismes publics,Subventions d'équipement aux organismes publics,Nature_Compte,,,,,,,,,,,M57-M57
20411,,,,,Subv. versées Etat,Etat,Nature_Compte,,,,,,,,,,,M57-M57
204111,1,,041,204,"Subv. Etat : Bien mobilier, matériel","Biens mobiliers, matériel et études",Nature_Compte,1,,041,204,,,,,,,M57-M57
204112,1,,041,204,"Subv. Etat : Bâtiments, installations",Bâtiments et installations,Nature_Compte,1,,041,204,,,,,,,M57-M57
204113,1,,041,204,Subv. Etat : Projet infrastructure,Projets d'infrastructures d'intérêt national,Nature_Compte,1,,041,204,,,,,,,M57-M57
204114,1,,041,204,Voirie,Voirie,Nature_Compte,1,,041,204,,,,,,,M57-M57
204115,1,,041,204,Monuments historiques,Monuments historiques,Nature_Compte,1,,041,204,,,,,,,M57-M57
20412,,,,,Subv. versées Régions,Régions,Nature_Compte,,,,,,,,,,,M57-M57
204121,1,,041,204,"Subv.Régions : Bien mobilier, matériel","Biens mobiliers, matériel et études",Nature_Compte,1,,041,204,,,,,,,M57-M57
204122,1,,041,204,"Subv. Régions : Bâtiments, installations",Bâtiments et installations,Nature_Compte,1,,041,204,,,,,,,M57-M57
204123,1,,041,204,Subv.Régions : Projet infrastructure,Projets d'infrastructures d'intérêt national,Nature_Compte,1,,041,204,,,,,,,M57-M57
20413,,,,,Subv. versées Départements,Départements,Nature_Compte,,,,,,,,,,,M57-M57
204131,1,,041,204,"Subv. Dpt : Bien mobilier, matériel","Biens mobiliers, matériel et études",Nature_Compte,1,,041,204,,,,,,,M57-M57
204132,1,,041,204,"Subv. Dpt : Bâtiments, installations",Bâtiments et installations,Nature_Compte,1,,041,204,,,,,,,M57-M57
204133,1,,041,204,Subv. Dpt : Projet infrastructure,Projets d'infrastructures d'intérêt national,Nature_Compte,1,,041,204,,,,,,,M57-M57
20414,,,,,Subv. versées Communes,Communes,Nature_Compte,,,,,,,,,,,M57-M57
204141,,,,,Subv. versées Communes membres du GFP,Communes membres du GFP,Nature_Compte,,,,,,,,,,,M57-M57
2041411,1,,041,204,"Subv. Cne GFP : Bien mobilier, matériel","Biens mobiliers, matériel et études",Nature_Compte,1,,041,204,,,,,,,M57-M57
2041412,1,,041,204,"Subv. Cne GFP : Bâtiments, installations",Bâtiments et installations,Nature_Compte,1,,041,204,,,,,,,M57-M57
2041413,1,,041,204,Subv. Cne GFP : Projet infrastructure,Projets d'infrastructures d'intérêt national,Nature_Compte,1,,041,204,,,,,,,M57-M57
204148,,,,,Subv. versées Autres communes,Autres communes,Nature_Compte,,,,,,,,,,,M57-M57
2041481,1,,041,204,"Subv.Autres cnes:Bien mobilier, matériel","Biens mobiliers, matériel et études",Nature_Compte,1,,041,204,,,,,,,M57-M57
2041482,1,,041,204,"Subv.Autres cnes:Bâtiments,installations",Bâtiments et installations,Nature_Compte,1,,041,204,,,,,,,M57-M57
2041483,1,,041,204,Subv.Autres cnes:Projet infrastructure,Projets d'infrastructures d'intérêt national,Nature_Compte,1,,041,204,,,,,,,M57-M57
20415,0,,,,Group. coll et coll. statut particulier,"Groupements de collectivités, EPL et collectivités à statut particulier",Nature_Compte,0,,,,,,,,,,M57-M57
204151,,,,,Subv. versées GFP de rattachement,GFP de rattachement,Nature_Compte,,,,,,,,,,,M57-M57
2041511,1,,041,204,"Subv. Grpt : Bien mobilier, matériel","Biens mobiliers, matériel et études",Nature_Compte,1,,041,204,,,,,,,M57-M57
2041512,1,,041,204,"Subv. Grpt : Bâtiments, installations",Bâtiments et installations,Nature_Compte,1,,041,204,,,,,,,M57-M57
2041513,1,,041,204,Subv. Grpt : Projet infrastructure,Projets d'infrastructures d'intérêt national,Nature_Compte,1,,041,204,,,,,,,M57-M57
204153,,,,,Subv. versées EPL et services rat.,EPL et services rattachés,Nature_Compte,,,,,,,,,,,M57-M57
2041531,,,,,Subv. versées Caisse des écoles,Caisse des écoles,Nature_Compte,,,,,,,,,,,M57-M57
20415311,1,,041,204,"CDE : Bien mobilier, matériel","Biens mobiliers, matériel et études",Nature_Compte,1,,041,204,,,,,,,M57-M57
20415312,1,,041,204,"CDE : Bâtiments, installations",Bâtiments et installations,Nature_Compte,1,,041,204,,,,,,,M57-M57
20415313,1,,041,204,CDE : Projet infrastructure,Projets d'infrastructures d'intérêt national,Nature_Compte,1,,041,204,,,,,,,M57-M57
2041532,,,,,Subv. versées CCAS,CCAS,Nature_Compte,,,,,,,,,,,M57-M57
20415321,1,,041,204,"CCAS : Bien mobilier, matériel","Biens mobiliers, matériel et études",Nature_Compte,1,,041,204,,,,,,,M57-M57
20415322,1,,041,204,"CCAS : Bâtiments, installations",Bâtiments et installations,Nature_Compte,1,,041,204,,,,,,,M57-M57
20415323,1,,041,204,CCAS : Projet infrastructure,Projets d'infrastructures d'intérêt national,Nature_Compte,1,,041,204,,,,,,,M57-M57
2041533,,,,,Subv. versées établ. administratif,A caractère administratif,Nature_Compte,,,,,,,,,,,M57-M57
20415331,1,,041,204,"ADM : Bien mobilier, matériel","Biens mobiliers, matériel et études",Nature_Compte,1,,041,204,,,,,,,M57-M57
20415332,1,,041,204,"ADM : Bâtiments, installations",Bâtiments et installations,Nature_Compte,1,,041,204,,,,,,,M57-M57
20415333,1,,041,204,ADM : Projet infrastructure,Projets d'infrastructures d'intérêt national,Nature_Compte,1,,041,204,,,,,,,M57-M57
2041534,,,,,Subv. versées établ. indus. et commerc.,A caractère industriel et commercial,Nature_Compte,,,,,,,,,,,M57-M57
20415341,1,,041,204,"IC : Bien mobilier, matériel","Biens mobiliers, matériel et études",Nature_Compte,1,,041,204,,,,,,,M57-M57
20415342,1,,041,204,"IC : Bâtiments, installations",Bâtiments et installations,Nature_Compte,1,,041,204,,,,,,,M57-M57
20415343,1,,041,204,IC : Projet infrastructure,Projets d'infrastructures d'intérêt national,Nature_Compte,1,,041,204,,,,,,,M57-M57
204158,,,,,"Autres group., coll. statut particulier",Autres groupements et collectivités à statut particulier,Nature_Compte,,,,,,,,,,,M57-M57
2041581,1,,041,204,"Autres grpts-Biens mob., mat. et études","Biens mobiliers, matériel et études",Nature_Compte,1,,041,204,,,,,,,M57-M57
2041582,1,,041,204,Autres grpts - Bâtiments et installat°,Bâtiments et installations,Nature_Compte,1,,041,204,,,,,,,M57-M57
2041583,1,,041,204,Autres grpts-Proj infrastruct Int nation,Projets d'infrastructures d'intérêt national,Nature_Compte,1,,041,204,,,,,,,M57-M57
20417,,,,,Subv. versées Organismes de transport,Organismes de transport,Nature_Compte,,,,,,,,,,,M57-M57
204171,,,,,Subv. versées SNCF,SNCF,Nature_Compte,,,,,,,,,,,M57-M57
2041711,1,,041,204,"Subv. SNCF : Bien mobilier, matériel","Biens mobiliers, matériel et études",Nature_Compte,1,,041,204,,,,,,,M57-M57
2041712,1,,041,204,"Subv. SNCF : Bâtiments, installations",Bâtiments et installations,Nature_Compte,1,,041,204,,,,,,,M57-M57
2041713,1,,041,204,Subv. SNCF : Projet infrastructure,Projets d'infrastructures d'intérêt national,Nature_Compte,1,,041,204,,,,,,,M57-M57
204172,,,,,Subv. versées SNCF Réseau,SNCF Réseau,Nature_Compte,,,,,,,,,,,M57-M57
2041721,1,,041,204,"SNCF Réseau : Bien mobilier, matériel","Biens mobiliers, matériel et études",Nature_Compte,1,,041,204,,,,,,,M57-M57
2041722,1,,041,204,"SNCF Réseau : Bâtiments, installations",Bâtiments et installations,Nature_Compte,1,,041,204,,,,,,,M57-M57
2041723,1,,041,204,SNCF Réseau : Projet infrastructure,Projets d'infrastructures d'intérêt national,Nature_Compte,1,,041,204,,,,,,,M57-M57
204178,,,,,Autres subv. versées organismes publics,Autres,Nature_Compte,,,,,,,,,,,M57-M57
2041781,1,,041,204,"Subv. Autres : Bien mobilier, matériel","Biens mobiliers, matériel et études",Nature_Compte,1,,041,204,,,,,,,M57-M57
2041782,1,,041,204,"Subv. Autres : Bâtiments, installations",Bâtiments et installations,Nature_Compte,1,,041,204,,,,,,,M57-M57
2041783,1,,041,204,Subv. Autres : Projet infrastructure,Projets d'infrastructures d'intérêt national,Nature_Compte,1,,041,204,,,,,,,M57-M57
20418,,,,,Subv. versées organismes publics divers,Organismes publics divers,Nature_Compte,,,,,,,,,,,M57-M57
204181,1,,041,204,"Autres org pub - Biens mob, mat, études","Biens mobiliers, matériel et études",Nature_Compte,1,,041,204,,,,,,,M57-M57
204182,1,,041,204,Autres org pub - Bât. et  installations,Bâtiments et installations,Nature_Compte,1,,041,204,,,,,,,M57-M57
204183,1,,041,204,Autres org pub-Proj infrastruct int nat.,Projets d'infrastructures d'intérêt national,Nature_Compte,1,,041,204,,,,,,,M57-M57
